Asset_1_Price,Asset_2_Price_Adjusted,Spread
82.26955248250813,88.03330739269389,5.763754910185753
81.96463731673464,90.092632325739,8.127995009004366
80.1709478136913,87.32639232620234,7.155444512511039
78.27568904526473,81.24711226179451,2.971423216529786
79.55810112545073,80.61478055931921,1.0566794338684815
81.74563281040025,79.2578944305236,-2.487738379876646
81.62798728827187,78.81160885930643,-2.816378428965436
83.28286640455327,80.8941436554152,-2.3887227491380685
83.8874117179921,85.22099973086151,1.3335880128694129
82.8120156994596,84.98277905921385,2.170763359754261
83.4127420539518,85.28676618810063,1.8740241341488257
86.01845028537035,89.70758437517871,3.6891340898083627
85.95683835383899,85.28924512114116,-0.6675932326978256
88.68920360206938,88.77621914722357,0.08701554515418763
84.1619788527984,86.03637400846881,1.8743951556704133
85.55687092019801,84.63037382652522,-0.9264970936727934
85.70595014726582,87.36328599469053,1.6573358474247044
85.19494543036178,87.69640730040409,2.5014618700423057
85.35144007413089,87.14725302286948,1.795812948738586
82.02515293839818,85.24673897191241,3.221586033514228
81.66557101327484,89.51746346072215,7.851892447447312
82.25093497457209,90.32396530976402,8.07303033519193
84.71838496876768,93.13420495980068,8.415819991033004
83.8447801069792,91.17108729938008,7.326307192400876
82.49992312519366,88.01022621904491,5.510303093851249
81.67616495235359,88.82162452460076,7.1454595722471765
83.18526784739774,88.51128678921482,5.3260189418170825
83.73401486464795,89.18686533381296,5.452850469165014
82.85151925525751,87.32641230743404,4.474893052176526
83.70639930140835,89.16550735246884,5.459108051060483
83.86907741641141,89.97255427549277,6.103476859081354
85.50970519765097,93.63308810229407,8.123382904643094
84.31744800223609,91.26462896393753,6.947180961701434
83.7667018397543,90.07677388278393,6.310072043029621
83.11235879063081,87.39939979994433,4.287041009313526
80.71489362901436,84.14899606770999,3.434102438695632
81.19433829380586,85.46133659665641,4.266998302850553
81.61937110048092,87.43699672147964,5.817625620998726
81.62771866962912,85.56013236122266,3.9324136915935384
81.24563942870911,86.97064427593429,5.725004847225179
78.97803188244332,87.37806220491714,8.400030322473825
78.3163841807508,87.37328279354834,9.05689861279754
77.78141645245658,90.38906175973037,12.607645307273785
76.54333064864878,87.22301529235173,10.679684643702956
76.29682153523626,84.20321254013123,7.906391004894971
76.91587538104775,81.11950633788942,4.203630956841664
79.87285158453969,87.10838961651764,7.235538031977953
80.15221956993003,88.5847120130172,8.43249244308717
80.56614944205471,88.71584792116661,8.149698479111905
80.44628228490242,88.99843309269838,8.552150807795954
77.41760709441434,83.54117226722373,6.123565172809393
77.37656516134153,88.33545603474411,10.95889087340258
77.46982945862949,88.3892181523124,10.919388693682905
81.38194198854328,92.22415083675182,10.842208848208543
81.06944931037641,93.07108096397191,12.001631653595496
81.55985216039402,94.17342069478318,12.61356853438916
81.50325007414548,94.18390823037345,12.680658156227963
79.62032002029605,90.33599635782198,10.715676337525935
81.46111527484254,92.83394450976417,11.372829234921625
82.69543937160742,97.51367613773304,14.818236766125622
84.0141378815332,101.03230290166249,17.018165020129288
82.49992165457654,102.10355167697816,19.603630022401617
84.84730505722254,102.6983222256417,17.851017168419162
82.50147802721625,97.7307346966973,15.229256669481046
83.47551460057407,97.94173459638178,14.466219995807705
87.21379021281562,101.31814903341034,14.104358820594712
85.50302338547576,101.34054730198262,15.837523916506868
84.54008342584252,96.45080188709441,11.91071846125189
84.70874213508054,99.33302531219105,14.624283177110513
83.86004649500849,97.68709971610551,13.827053221097017
81.29918789863582,93.83112631878315,12.531938420147327
81.41074665258826,91.54187940120788,10.13113274861962
79.69933267330981,86.26419544076691,6.5648627674571
80.45781915078565,88.59077994779373,8.132960797008081
78.9918416362329,87.1147903277674,8.12294869153449
81.47883268095197,86.86571213842763,5.386879457475658
80.21240662338562,82.98978456386025,2.7773779404746364
79.6974004547571,81.91434009962775,2.2169396448706493
81.00471096020466,86.69884667341056,5.694135713205895
79.03493948495488,84.17518570977327,5.140246224818398
79.39530419213092,81.52225219947219,2.1269480073412694
81.49829342302456,83.27740790182688,1.7791144788023132
78.91982121382047,80.31453282918733,1.3947116153668588
79.21178536884794,75.3929881175633,-3.8187972512846358
79.62457280544487,76.13812568368884,-3.4864471217560293
80.87940403957454,77.35541021348897,-3.5239938260855723
78.90307433238122,77.19769292722675,-1.7053814051544691
76.8465871495213,79.17438700451525,2.3277998549939554
77.65297727230869,82.36751719364845,4.714539921339764
78.1155846669206,82.30662021108371,4.191035544163114
78.50791451375036,80.52634646322198,2.018431949471619
79.05378200624908,86.36801196474684,7.314229958497762
77.9858898756896,85.30284520429144,7.31695532860185
78.3489827444395,85.57794889043714,7.228966145997646
78.80956988294211,85.87883754741988,7.0692676644777634
77.69162042691461,85.05359422970419,7.361973802789578
80.6454911455281,87.60064543433032,6.95515428880222
81.41337365142843,87.12344621203006,5.710072560601631
79.49653891415001,84.07738996424078,4.5808510500907715
80.54729739881125,85.08359935596549,4.536301957154237
78.99234300716407,82.46498032419306,3.4726373170289975
80.24565489105436,82.36896877687757,2.123313885823208
82.12681093040744,84.6068195773233,2.4800086469158487
80.78981302032415,82.8858668000525,2.0960537797283507
82.36152544675306,87.61076251466037,5.249237067907302
83.04428520737794,82.97912080510386,-0.06516440227407827
84.42091892233704,86.79202644402157,2.371107521684536
87.68502086490555,92.67974339550113,4.994722530595581
87.2557378945115,88.103943833761,0.848205939249496
85.95024647385024,86.32066692797656,0.3704204541263181
84.43468786889959,84.29370556832801,-0.14098230057157934
83.06821229669632,80.36925572171768,-2.698956574978638
82.9402169853114,79.07057486389994,-3.8696421214114594
83.50805635393155,77.860744647659,-5.647311706272546
83.97145557163222,82.36105033752055,-1.610405234111667
85.37220602586794,85.96367783975677,0.5914718138888304
85.39440891638118,88.7494173295639,3.3550084131827163
87.91331839859969,92.79392051920973,4.88060212061005
87.44921056634176,90.07767903848685,2.6284684721450873
92.33853553794313,94.03654005392141,1.6980045159782833
93.50125928134024,96.34311269397544,2.841853412635203
91.91201431751793,92.41751944173748,0.5055051242195532
89.96438802052582,92.12061474887918,2.15622672835336
90.8366966118255,92.65446120744491,1.8177645956194084
90.43163003442963,91.65886478516887,1.2272347507392425
91.73225900039202,94.57005195000129,2.837792949609266
92.60460387934071,96.4390338044416,3.834429925100892
92.46981621541039,95.64059231261807,3.1707760972076784
90.9169457518146,96.49784265089039,5.580896899075796
88.20374842218807,91.59347382111028,3.3897253989222094
87.41956926094953,92.12167960381416,4.7021103428646285
88.92978609346378,94.83299343512194,5.90320734165816
89.3113887151538,94.55034281110107,5.238954095947278
87.1137065701699,92.99297900580405,5.8792724356341495
87.41595835760934,90.74904001869118,3.3330816610818346
88.0922185191642,93.35670013560575,5.264481616441543
86.54868212584714,91.43013538858062,4.881453262733487
86.81518570541354,90.65712026397227,3.8419345585587337
86.9163125726768,92.91416885498138,5.997856282304582
84.95199441000626,89.4912704971101,4.539276087103829
85.56206957533699,87.30745926535852,1.7453896900215256
86.52710894388518,85.32197080235781,-1.205138141527371
88.4218214265051,88.7389600947454,0.3171386682402897
90.30518052553383,88.29560355536952,-2.0095769701643036
87.85093358216993,89.70142382448257,1.8504902423126453
86.21851456823687,84.06262148266644,-2.155893085570426
87.11121591549498,88.70603022078315,1.5948143052881676
88.01096114111911,90.1980696655481,2.187108524428993
88.92224345975013,91.0565703342169,2.1343268744667654
96.0450112414531,97.23278359857862,1.1877723571255245
97.14791936781153,99.32457533578491,2.176655967973389
99.37952153870326,101.62207530342828,2.2425537647250167
101.2938913601377,105.88092120065951,4.587029840521808
102.62216391760879,107.45829756342859,4.8361336458198
101.9771274143924,107.12205790084496,5.144930486452566
103.53688556770335,107.94734510540557,4.4104595377022235
101.94887144031712,106.2749167536921,4.326045313374976
101.46714536399044,106.4424919494808,4.975346585490357
100.48694153993671,102.0431840108393,1.556242470902589
100.65162197098816,99.68368147413419,-0.96794049685397
105.42063956663048,106.23762428266464,0.8169847160341561
101.55628069347867,102.924147049967,1.367866356488335
102.95977090600105,104.14127727195961,1.1815063659585547
99.6918592108446,101.10115812463602,1.4092989137914174
98.75533063795247,101.03932801677766,2.283997378825191
100.92971620105506,102.26999435032026,1.3402781492652025
101.05955492522305,101.02620971622038,-0.03334520900267535
98.90453581645959,99.5145483781024,0.6100125616428187
97.49967318462262,96.37243956295323,-1.1272336216693901
98.83393140080764,98.82956497165067,-0.00436642915697405
97.40072443871196,94.24140912253715,-3.159315316174812
97.82330295494596,97.13026467923117,-0.6930382757147839
97.91250335705787,98.44931195995491,0.5368086028970396
96.64478532935199,97.91681297073194,1.2720276413799496
100.87893472870184,104.30274295590381,3.423808227201974
102.16605832239998,108.99962502716701,6.833566704767037
98.11072232300985,106.88135082257479,8.770628499564936
98.47726868980314,103.37761730172654,4.900348611923405
97.18243813582725,99.52861538368309,2.3461772478558345
98.85347311687332,100.082704346945,1.229231230071676
97.29895697514068,98.76890874413044,1.469951768989759
97.07593823513537,99.75771045661389,2.681772221478525
98.06134833247872,99.40754431657638,1.3461959840976618
99.7740760033117,101.67649571715864,1.902419713846939
97.40742715964727,97.95396002309522,0.5465328634479505
96.75794401586715,96.30411463015881,-0.45382938570834597
95.84320078741855,92.84874067729918,-2.994460110119377
94.59900389541286,90.15780029857765,-4.441203596835209
97.99887815050461,91.3263655222785,-6.672512628226116
98.79585647679865,90.75522297402917,-8.04063350276948
96.33560555995751,91.05428732554219,-5.281318234415323
98.12039305425392,91.45434295389548,-6.666050100358447
